1.161599, -0.184845
1.478218, -0.258697
1.785124, -0.342318
2.072601, -0.445476
2.330936, -0.577940
2.551804, -0.748204
2.737245, -0.955264
2.893980, -1.193826
3.028753, -1.458576
3.148308, -1.744196
3.259389, -2.045373
3.368739, -2.356791
3.483103, -2.673134
3.609225, -2.989088
3.753742, -3.299306
3.920006, -3.597503
4.107546, -3.876299
4.315671, -4.128254
4.543693, -4.345927
4.790923, -4.521875
5.056672, -4.648659
5.340241, -4.718854
5.638788, -4.728886
5.944661, -4.683818
6.249555, -4.589889
6.545162, -4.453339
6.823176, -4.280407
7.075290, -4.077332
7.295091, -3.849763
7.483184, -3.601159
7.641800, -3.334471
7.773170, -3.052650
7.879525, -2.758648
7.963097, -2.455417
8.026117, -2.145907
8.070815, -1.833070
8.099198, -1.519621
8.111839, -1.206769
8.108740, -0.895122
8.089904, -0.585289
8.055333, -0.277881
8.005029, 0.026495
7.938995, 0.327230
7.857232, 0.623714
7.759744, 0.915339
7.646535, 1.201494
7.517775, 1.481472
7.373874, 1.754423
7.215263, 2.019486
7.042370, 2.275802
6.855626, 2.522508
6.655462, 2.758744
6.442306, 2.983650
6.216595, 3.196368
5.978995, 3.396147
5.730464, 3.582378
5.471976, 3.754457
5.204509, 3.911782
4.929038, 4.053750
4.646538, 4.179759
4.357987, 4.289206
4.064360, 4.381489
3.766583, 4.456064
3.465286, 4.512749
3.160987, 4.551497
2.854201, 4.572261
2.545447, 4.574995
2.235242, 4.559652
1.924102, 4.526185
1.612557, 4.474543
1.302019, 4.404429
0.995366, 4.315128
0.695613, 4.205889
0.405776, 4.075961
0.128869, 3.924593
-0.132091, 3.751032
-0.374089, 3.554527
-0.594109, 3.334326
-0.789137, 3.089678
-0.956146, 2.820089
-1.091964, 2.528908
-1.193303, 2.222443
-1.256875, 1.907074
-1.279389, 1.589185
-1.257557, 1.275158
-1.188088, 0.971374
-1.067976, 0.684180
-0.900013, 0.419196
-0.692418, 0.181357
-0.453616, -0.024425
-0.192033, -0.193238
0.084159, -0.320527
0.370629, -0.407112
0.666025, -0.457984
0.969071, -0.478242
1.278493, -0.472986
1.593018, -0.447315
1.911370, -0.406329
2.232275, -0.355127
2.554459, -0.298809
